product_name,price,price_value,sku,stock_status,stock_quantity,categories,tags,tags_and_categories,tag_count,short_description,product_url,listing_page
Doduo,£73.00,73.0,8303,227 in stock,227,Pokemon | Twin Bird,doduo | Run Away | Twin Bird,Pokemon | Twin Bird | doduo | Run Away,4,"Doduo’s two heads contain completely identical brains. A scientific study reported that on rare occasions, there will be examples of this Pokémon possessing different sets of brains.",https://scrapeme.live/shop/Doduo/,6
Drowzee,£40.00,40.0,9437,253 in stock,253,Hypnosis | Pokemon,drowzee | Hypnosis | Insomnia,Hypnosis | Pokemon | drowzee | Insomnia,4,"If your nose becomes itchy while you are sleeping, it’s a sure sign that one of these Pokémon is standing above your pillow and trying to eat your dream through your nostrils.",https://scrapeme.live/shop/Drowzee/,6
Farfetchd,£185.00,185.0,3808,158 in stock,158,Pokemon | Wild Duck,farfetchd | Keen Eye | Wild Duck,Pokemon | Wild Duck | farfetchd | Keen Eye,4,"Farfetch’d is always seen with a stalk from a plant of some sort. Apparently, there are good stalks and bad stalks. This Pokémon has been known to fight with others over stalks.",https://scrapeme.live/shop/Farfetchd/,6
Gastly,£179.00,179.0,6873,151 in stock,151,Gas | Pokemon,Gas | gastly | Levitate,Gas | Pokemon | gastly | Levitate,4,"Gastly is largely composed of gaseous matter. When exposed to a strong wind, the gaseous body quickly dwindles away. Groups of this Pokémon cluster under the eaves of houses to escape the ravages of wind.",https://scrapeme.live/shop/Gastly/,6
Gengar,£149.00,149.0,6267,159 in stock,159,Pokemon | Shadow,gengar | Levitate | Shadow,Pokemon | Shadow | gengar | Levitate,4,"Sometimes, on a dark night, your shadow thrown by a streetlight will suddenly and startlingly overtake you. It is actually a Gengar running past you, pretending to be your shadow.",https://scrapeme.live/shop/Gengar/,6
Grimer,£147.00,147.0,3031,201 in stock,201,Pokemon | Sludge,grimer | Sludge | Stench,Pokemon | Sludge | grimer | Stench,4,Grimer emerged from the sludge that settled on a polluted seabed. This Pokémon loves anything filthy. It constantly leaks a horribly germ-infested fluid from all over its body.,https://scrapeme.live/shop/Grimer/,6
Haunter,£42.00,42.0,7532,181 in stock,181,Gas | Pokemon,Gas | haunter | Levitate,Gas | Pokemon | haunter | Levitate,4,"Haunter is a dangerous Pokémon. If one beckons you while floating in darkness, you must never approach it. This Pokémon will try to lick you with its tongue and steal your life away.",https://scrapeme.live/shop/Haunter/,6
Hypno,£198.00,198.0,2634,222 in stock,222,Hypnosis | Pokemon,hypno | Hypnosis | Insomnia,Hypnosis | Pokemon | hypno | Insomnia,4,"Hypno holds a pendulum in its hand. The arcing movement and glitter of the pendulum lull the foe into a deep state of hypnosis. While this Pokémon searches for prey, it polishes the pendulum.",https://scrapeme.live/shop/Hypno/,6
Krabby,£64.00,64.0,2333,147 in stock,147,Pokemon | River Crab,krabby | River Crab | Shell Armor,Pokemon | River Crab | krabby | Shell Armor,4,"Krabby live on beaches, burrowed inside holes dug into the sand. On sandy beaches with little in the way of food, these Pokémon can be seen squabbling with each other over territory.",https://scrapeme.live/shop/Krabby/,6
Muk,£187.00,187.0,9514,220 in stock,220,Pokemon | Sludge,muk | Sludge | Stench,Pokemon | Sludge | muk | Stench,4,"This Pokémon’s favorite food is anything that is repugnantly filthy. In dirty towns where people think nothing of throwing away litter on the streets, Muk are certain to gather.",https://scrapeme.live/shop/Muk/,6
Onix,£37.00,37.0,2221,286 in stock,286,Pokemon | Rock Snake,onix | Rock Head | Rock Snake,Pokemon | Rock Snake | onix | Rock Head,4,"Onix has a magnet in its brain. It acts as a compass so that this Pokémon does not lose direction while it is tunneling. As it grows older, its body becomes increasingly rounder and smoother.",https://scrapeme.live/shop/Onix/,6
Seel,£164.00,164.0,2302,250 in stock,250,Pokemon | Sea Lion,Sea Lion | seel | Thick Fat,Pokemon | Sea Lion | seel | Thick Fat,4,"Seel hunts for prey in the frigid sea underneath sheets of ice. When it needs to breathe, it punches a hole through the ice with the sharply protruding section of its head.",https://scrapeme.live/shop/Seel/,6
Shellder,£138.00,138.0,4653,23 in stock,23,Bivalve | Pokemon,Bivalve | Shell Armor | shellder,Bivalve | Pokemon | Shell Armor | shellder,4,"At night, this Pokémon uses its broad tongue to burrow a hole in the seafloor sand and then sleep in it. While it is sleeping, Shellder closes its shell, but leaves its tongue hanging out.",https://scrapeme.live/shop/Shellder/,6
Chansey,£176.00,176.0,8548,151 in stock,151,Egg | Pokemon,chansey | Egg | Natural Cure,Egg | Pokemon | chansey | Natural Cure,4,"Chansey lays nutritionally excellent eggs on an everyday basis. The eggs are so delicious, they are easily and eagerly devoured by even those people who have lost their appetite.",https://scrapeme.live/shop/Chansey/,7
Cubone,£177.00,177.0,3170,242 in stock,242,Lonely | Pokemon,cubone | Lonely | Rock Head,Lonely | Pokemon | cubone | Rock Head,4,"Cubone pines for the mother it will never see again. Seeing a likeness of its mother in the full moon, it cries. The stains on the skull the Pokémon wears are made by the tears it sheds.",https://scrapeme.live/shop/Cubone/,7
Electrode,£100.00,100.0,1042,230 in stock,230,Ball | Pokemon,Ball | electrode | Static,Ball | Pokemon | electrode | Static,4,One of Electrode’s characteristics is its attraction to electricity. It is a problematical Pokémon that congregates mostly at electrical power plants to feed on electricity that has just been generated.,https://scrapeme.live/shop/Electrode/,7
Exeggcute,£126.00,126.0,2494,144 in stock,144,Egg | Pokemon,Chlorophyll | Egg | exeggcute,Egg | Pokemon | Chlorophyll | exeggcute,4,"This Pokémon consists of six eggs that form a closely knit cluster. The six eggs attract each other and spin around. When cracks increasingly appear on the eggs, Exeggcute is close to evolution.",https://scrapeme.live/shop/Exeggcute/,7
Exeggutor,£68.00,68.0,8250,292 in stock,292,Coconut | Pokemon,Chlorophyll | Coconut | exeggutor,Coconut | Pokemon | Chlorophyll | exeggutor,4,"Exeggutor originally came from the tropics. Its heads steadily grow larger from exposure to strong sunlight. It is said that when the heads fall off, they group together to form Exeggcute.",https://scrapeme.live/shop/Exeggutor/,7
Hitmonchan,£91.00,91.0,3499,163 in stock,163,Pokemon | Punching,hitmonchan | Keen Eye | Punching,Pokemon | Punching | hitmonchan | Keen Eye,4,Hitmonchan is said to possess the spirit of a boxer who had been working toward a world championship. This Pokémon has an indomitable spirit and will never give up in the face of adversity.,https://scrapeme.live/shop/Hitmonchan/,7
Hitmonlee,£73.00,73.0,6833,269 in stock,269,Kicking | Pokemon,hitmonlee | Kicking | Limber,Kicking | Pokemon | hitmonlee | Limber,4,"Hitmonlee’s legs freely contract and stretch. Using these springlike legs, it bowls over foes with devastating kicks. After battle, it rubs down its legs and loosens the muscles to overcome fatigue.",https://scrapeme.live/shop/Hitmonlee/,7
Kingler,£72.00,72.0,1454,271 in stock,271,Pincer | Pokemon,kingler | Pincer | Shell Armor,Pincer | Pokemon | kingler | Shell Armor,4,"Kingler has an enormous, oversized claw. It waves this huge claw in the air to communicate with others. However, because the claw is so heavy, the Pokémon quickly tires.",https://scrapeme.live/shop/Kingler/,7
Koffing,£38.00,38.0,3303,110 in stock,110,Poison Gas | Pokemon,koffing | Levitate | Poison Gas,Poison Gas | Pokemon | koffing | Levitate,4,"Koffing embodies toxic substances. It mixes the toxins with raw garbage to set off a chemical reaction that results in a terribly powerful poison gas. The higher the temperature, the more gas is concocted by this Pokémon.",https://scrapeme.live/shop/Koffing/,7
Lickitung,£142.00,142.0,5903,291 in stock,291,Licking | Pokemon,Licking | lickitung | Oblivious,Licking | Pokemon | lickitung | Oblivious,4,"Whenever Lickitung comes across something new, it will unfailingly give it a lick. It does so because it memorizes things by texture and by taste. It is somewhat put off by sour things.",https://scrapeme.live/shop/Lickitung/,7
Marowak,£36.00,36.0,8681,295 in stock,295,Bone Keeper | Pokemon,Bone Keeper | marowak | Rock Head,Bone Keeper | Pokemon | marowak | Rock Head,4,Marowak is the evolved form of a Cubone that has overcome its sadness at the loss of its mother and grown tough. This Pokémon’s tempered and hardened spirit is not easily broken.,https://scrapeme.live/shop/Marowak/,7
Rhydon,£27.00,27.0,4900,73 in stock,73,Drill | Pokemon,Drill | rhydon | Rock Head,Drill | Pokemon | rhydon | Rock Head,4,"Rhydon has a horn that serves as a drill. It is used for destroying rocks and boulders. This Pokémon occasionally rams into streams of magma, but the armor-like hide prevents it from feeling the heat.",https://scrapeme.live/shop/Rhydon/,7
Rhyhorn,£124.00,124.0,8574,138 in stock,138,Pokemon | Spikes,rhyhorn | Rock Head | Spikes,Pokemon | Spikes | rhyhorn | Rock Head,4,"Rhyhorn’s brain is very small. It is so dense, while on a run it forgets why it started running in the first place. It apparently remembers sometimes if it demolishes something.",https://scrapeme.live/shop/Rhyhorn/,7
Tangela,£64.00,64.0,3530,91 in stock,91,Pokemon | Vine,Chlorophyll | tangela | Vine,Pokemon | Vine | Chlorophyll | tangela,4,"Tangela’s vines snap off easily if they are grabbed. This happens without pain, allowing it to make a quick getaway. The lost vines are replaced by newly grown vines the very next day.",https://scrapeme.live/shop/Tangela/,7
Voltorb,£189.00,189.0,9522,245 in stock,245,Ball | Pokemon,Ball | Static | voltorb,Ball | Pokemon | Static | voltorb,4,Voltorb is extremely sensitive—it explodes at the slightest of shocks. It is rumored that it was first created when a Poké Ball was exposed to a powerful pulse of energy.,https://scrapeme.live/shop/Voltorb/,7
Weezing,£48.00,48.0,8429,117 in stock,117,Poison Gas | Pokemon,Levitate | Poison Gas | weezing,Poison Gas | Pokemon | Levitate | weezing,4,"Weezing alternately shrinks and inflates its twin bodies to mix together toxic gases inside. The more the gases are mixed, the more powerful the toxins become. The Pokémon also becomes more putrid.",https://scrapeme.live/shop/Weezing/,7
Electabuzz,£125.00,125.0,7699,63 in stock,63,Electric | Pokemon,electabuzz | Electric | Static,Electric | Pokemon | electabuzz | Static,4,"When a storm arrives, gangs of this Pokémon compete with each other to scale heights that are likely to be stricken by lightning bolts. Some towns use Electabuzz in place of lightning rods.",https://scrapeme.live/shop/Electabuzz/,8
Goldeen,£170.00,170.0,3144,117 in stock,117,Goldfish | Pokemon,goldeen | Goldfish | Swift Swim,Goldfish | Pokemon | goldeen | Swift Swim,4,"Goldeen loves swimming wild and free in rivers and ponds. If one of these Pokémon is placed in an aquarium, it will shatter even the thickest glass with one ram of its horn and make its escape.",https://scrapeme.live/shop/Goldeen/,8
Gyarados,£79.00,79.0,9629,100 in stock,100,Atrocious | Pokemon,Atrocious | gyarados | Intimidate,Atrocious | Pokemon | gyarados | Intimidate,4,"Once Gyarados goes on a rampage, its ferociously violent blood doesn’t calm until it has burned everything down. There are records of this Pokémon’s rampages lasting a whole month.",https://scrapeme.live/shop/Gyarados/,8
Horsea,£154.00,154.0,1885,88 in stock,88,Dragon | Pokemon,Dragon | horsea | Swift Swim,Dragon | Pokemon | horsea | Swift Swim,4,"If Horsea senses danger, it will reflexively spray a dense black ink from its mouth and try to escape. This Pokémon swims by cleverly flapping the fin on its back.",https://scrapeme.live/shop/Horsea/,8
Jynx,£138.00,138.0,1615,197 in stock,197,Human Shape | Pokemon,Human Shape | jynx | Oblivious,Human Shape | Pokemon | jynx | Oblivious,4,"Jynx walks rhythmically, swaying and shaking its hips as if it were dancing. Its motions are so bouncingly alluring, people seeing it are compelled to shake their hips without giving any thought to what they are doing.",https://scrapeme.live/shop/Jynx/,8
Kangaskhan,£164.00,164.0,7268,35 in stock,35,Parent | Pokemon,Early Bird | kangaskhan | Parent,Parent | Pokemon | Early Bird | kangaskhan,4,"If you come across a young Kangaskhan playing by itself, you must never disturb it or attempt to catch it. The baby Pokémon’s parent is sure to be in the area, and it will become violently enraged at you.",https://scrapeme.live/shop/Kangaskhan/,8
Magikarp,£43.00,43.0,6706,126 in stock,126,Fish | Pokemon,Fish | magikarp | Swift Swim,Fish | Pokemon | magikarp | Swift Swim,4,"Magikarp is virtually useless in battle as it can only splash around. As a result, it is considered to be weak. However, it is actually a very hardy Pokémon that can survive in any body of water no matter how polluted it is.",https://scrapeme.live/shop/Magikarp/,8
Magmar,£130.00,130.0,8655,16 in stock,16,Pokemon | Spitfire,Flame Body | magmar | Spitfire,Pokemon | Spitfire | Flame Body | magmar,4,"In battle, Magmar blows out intensely hot flames from all over its body to intimidate its opponent. This Pokémon’s fiery bursts create heat waves that ignite grass and trees in its surroundings.",https://scrapeme.live/shop/Magmar/,8
Mr-mime,£144.00,144.0,9469,105 in stock,105,Barrier | Pokemon,Barrier | mr-mime | Soundproof,Barrier | Pokemon | mr-mime | Soundproof,4,"Mr. Mime is a master of pantomime. Its gestures and motions convince watchers that something unseeable actually exists. Once the watchers are convinced, the unseeable thing exists as if it were real.",https://scrapeme.live/shop/Mr-mime/,8
Pinsir,£141.00,141.0,2091,29 in stock,29,Pokemon | Stag Beetle,Hyper Cutter | pinsir | Stag Beetle,Pokemon | Stag Beetle | Hyper Cutter | pinsir,4,"Pinsir has a pair of massive horns. Protruding from the surface of these horns are thorns. These thorns are driven deeply into the foe’s body when the pincer closes, making it tough for the foe to escape.",https://scrapeme.live/shop/Pinsir/,8
Scyther,£85.00,85.0,5181,139 in stock,139,Mantis | Pokemon,Mantis | scyther | Swarm,Mantis | Pokemon | scyther | Swarm,4,"Scyther is blindingly fast. Its blazing speed enhances the effectiveness of the twin scythes on its forearms. This Pokémon’s scythes are so effective, they can slice through thick logs in one wicked stroke.",https://scrapeme.live/shop/Scyther/,8
Seadra,£51.00,51.0,2148,45 in stock,45,Dragon | Pokemon,Dragon | Poison Point | seadra,Dragon | Pokemon | Poison Point | seadra,4,"Seadra generates whirlpools by spinning its body. The whirlpools are strong enough to swallow even fishing boats. This Pokémon weakens prey with these currents, then swallows it whole.",https://scrapeme.live/shop/Seadra/,8
